Date,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2026-01-15T18:38:30.393Z","Included","gemini-3-flash-preview","No","0","8352","275263","1919","285534","0.02"
"2026-01-15T18:32:58.475Z","Included","gemini-3-flash-preview","No","0","11157","171528","4652","187337","0.03"
"2026-01-15T18:30:46.683Z","Included","gemini-3-flash-preview","No","0","102501","427438","3511","533450","0.08"
"2026-01-15T18:27:08.976Z","Errored, No Charge","gemini-3-flash-preview","Yes","0","277972","463288","5273","746533","0.21"
"2026-01-15T18:26:14.851Z","Included","gemini-3-flash-preview","Yes","0","138820","0","6750","145570","0.11"
"2026-01-15T17:32:21.869Z","Errored, No Charge","gemini-3-flash-preview","Yes","0","190213","872569","9344","1072126","0.20"
"2026-01-15T17:30:00.902Z","Included","gemini-3-flash-preview","No","0","147757","945819","9863","1103439","0.19"
"2026-01-15T17:29:47.637Z","Errored, No Charge","gemini-3-flash-preview","No","0","0","0","0","0","0.00"
"2026-01-15T17:29:43.789Z","Errored, No Charge","gemini-3-flash-preview","No","0","119684","11817","29","131530","0.06"
"2026-01-15T17:27:10.414Z","Errored, No Charge","gemini-3-flash-preview","No","0","228094","285106","1480","514680","0.13"
"2026-01-15T17:25:06.706Z","Errored, No Charge","gemini-3-flash-preview","No","0","199881","809242","5887","1015010","0.20"
"2026-01-15T17:23:54.239Z","Errored, No Charge","gemini-3-flash-preview","No","0","124647","11992","188","136827","0.06"
"2026-01-15T17:23:49.011Z","Errored, No Charge","gemini-3-flash-preview","No","0","0","0","0","0","0.00"
"2026-01-15T17:22:16.368Z","Included","gemini-3-flash-preview","No","0","32519","751738","3408","787665","0.06"
"2026-01-15T17:20:23.026Z","Included","gemini-3-flash-preview","No","0","17328","565732","2355","585415","0.04"
"2026-01-15T17:18:37.002Z","Included","gemini-3-flash-preview","No","0","559249","2819605","11052","3389906","0.45"
"2026-01-15T17:18:23.130Z","Errored, No Charge","gemini-3-flash-preview","No","0","0","0","0","0","0.00"
"2026-01-15T17:17:17.365Z","Errored, No Charge","gemini-3-flash-preview","No","0","123397","11639","37","135073","0.06"
"2026-01-15T17:17:09.100Z","Included","gemini-3-flash-preview","No","0","182904","289503","3587","475994","0.12"
"2026-01-15T17:16:53.010Z","Included","gemini-3-flash-preview","No","0","46535","1094582","2866","1143983","0.09"
"2026-01-15T17:15:22.737Z","Included","gemini-3-flash","No","0","52783","320534","2448","375765","0.05"
"2026-01-15T17:14:44.943Z","Included","gemini-3-flash-preview","No","0","26058","195133","4694","225885","0.04"
"2026-01-15T17:13:51.154Z","Included","gemini-3-flash-preview","No","0","39738","325703","4904","370345","0.05"
"2026-01-15T17:10:54.459Z","Included","gemini-3-flash-preview","No","0","135446","871179","5699","1012324","0.15"
"2026-01-15T17:09:55.870Z","Included","gemini-3-flash-preview","No","0","62862","590344","2789","655995","0.07"
"2026-01-15T16:47:51.551Z","Included","gemini-3-flash-preview","No","0","21593","112178","1791","135562","0.02"
"2026-01-15T16:45:52.445Z","Included","gemini-3-flash-preview","No","0","32855","99471","1349","133675","0.03"
"2026-01-15T16:45:39.040Z","Errored, No Charge","gemini-3-flash-preview","No","0","547508","1011482","4320","1563310","0.34"
"2026-01-15T16:44:02.542Z","Errored, No Charge","gemini-3-flash-preview","No","0","22141","28147","176","50464","0.01"
"2026-01-15T16:39:15.271Z","Included","gemini-3-flash-preview","No","0","485567","2161743","20352","2667662","0.38"
"2026-01-15T16:38:52.964Z","Errored, No Charge","gemini-3-flash-preview","No","0","0","0","0","0","0.00"
"2026-01-15T16:38:35.745Z","Included","gemini-3-flash","No","0","415877","5322899","14425","5753201","0.52"
"2026-01-15T16:36:28.131Z","Included","gemini-3-flash-preview","No","0","88105","480324","1517","569946","0.07"
"2026-01-15T16:35:54.531Z","Included","gemini-3-flash","No","0","18022","0","2908","20930","0.02"
"2026-01-15T16:34:52.139Z","Included","gemini-3-flash","No","0","23407","13171","4038","40616","0.02"
"2026-01-15T16:33:50.611Z","Included","gemini-3-flash","No","0","33484","77782","2410","113676","0.03"
"2026-01-15T16:33:26.152Z","Included","gemini-3-flash-preview","No","0","293484","1745408","9983","2048875","0.26"
"2026-01-15T16:33:07.730Z","Included","gemini-3-flash-preview","No","0","314113","1255425","11215","1580753","0.25"
"2026-01-15T16:31:21.242Z","Included","gemini-3-flash-preview","No","0","148676","102453","4856","255985","0.09"
"2026-01-15T16:30:27.959Z","Included","gemini-3-flash-preview","No","0","431752","674875","5970","1112597","0.27"
"2026-01-15T16:28:44.226Z","Included","gemini-3-flash-preview","No","0","51352","1108546","5334","1165232","0.10"
"2026-01-15T16:24:20.591Z","Included","gemini-3-flash-preview","No","0","229014","1935729","10037","2174780","0.24"
"2026-01-15T16:24:17.452Z","Included","gemini-3-flash-preview","No","0","259241","1727244","13193","1999678","0.26"
"2026-01-15T16:24:11.922Z","Included","gemini-3-flash-preview","No","0","231970","780509","12104","1024583","0.19"
"2026-01-15T15:25:39.931Z","Included","gemini-3-flash-preview","No","0","29050","56285","2039","87374","0.02"
"2026-01-15T15:24:57.980Z","Included","gemini-3-flash-preview","No","0","1149872","4631624","37308","5818804","0.92"
"2026-01-15T15:23:30.122Z","Included","gemini-3-flash","No","0","16852","0","1792","18644","0.01"
"2026-01-15T15:22:47.147Z","Included","gemini-3-flash-preview","No","0","128992","382963","2132","514087","0.09"
"2026-01-15T15:22:11.550Z","Included","gemini-3-flash-preview","No","0","20963","32964","1545","55472","0.02"
"2026-01-15T15:19:06.450Z","Included","gemini-3-flash-preview","No","0","113015","381974","4479","499468","0.09"
"2026-01-15T15:17:12.915Z","Included","gemini-3-flash-preview","No","0","223984","3458744","30295","3713023","0.38"
"2026-01-15T15:16:12.897Z","Included","gemini-3-flash-preview","No","0","230601","1225976","8122","1464699","0.20"
"2026-01-15T15:09:50.557Z","Included","gemini-3-flash-preview","No","0","287427","2621288","16955","2925670","0.33"
"2026-01-15T14:56:09.476Z","Errored, No Charge","gemini-3-flash-preview","No","0","0","0","0","0","0.00"
"2026-01-15T14:56:03.495Z","Included","gemini-3-flash-preview","No","0","121878","34755","2059","158692","0.07"
"2026-01-15T14:53:38.593Z","Errored, No Charge","gemini-3-flash-preview","No","0","124709","11618","10696","147023","0.10"
"2026-01-15T14:21:56.296Z","Included","gemini-3-flash","No","0","41288","44868","2324","88480","0.03"
"2026-01-15T14:19:47.178Z","Included","gemini-3-flash-preview","No","0","40773","39547","304","80624","0.02"
"2026-01-15T14:19:03.337Z","Included","gemini-3-flash","No","0","87655","865983","11624","965262","0.12"
"2026-01-15T14:17:48.058Z","Errored, No Charge","gemini-3-flash","No","0","46838","219341","4553","270732","0.05"
"2026-01-15T14:17:39.948Z","Errored, No Charge","gemini-3-flash","No","0","11777","0","333","12110","0.01"
"2026-01-15T14:17:35.757Z","Included","gemini-3-flash-preview","No","0","155970","498147","4942","659059","0.13"
"2026-01-15T14:17:16.120Z","Included","gemini-3-flash-preview","No","0","0","0","0","0","0.00"
"2026-01-15T14:17:09.035Z","Included","gemini-3-flash-preview","No","0","291774","758554","3798","1054126","0.20"
"2026-01-15T14:16:59.980Z","Errored, No Charge","gemini-3-flash-preview","No","0","0","0","0","0","0.00"
"2026-01-15T14:16:53.495Z","Included","gemini-3-flash-preview","No","0","0","0","0","0","0.00"
"2026-01-15T14:16:26.810Z","Included","gemini-3-flash","No","0","59832","162271","4454","226557","0.05"
"2026-01-15T14:14:30.753Z","Included","gemini-3-flash","No","0","90065","176484","8465","275014","0.08"
"2026-01-15T14:13:11.938Z","Errored, No Charge","gemini-3-flash-preview","No","0","220507","610158","45631","876296","0.28"
"2026-01-15T14:12:38.302Z","Included","gemini-3-flash-preview","No","0","17474","289578","1670","308722","0.03"
"2026-01-15T14:11:10.339Z","Included","gemini-3-flash-preview","No","0","67442","307973","2420","377835","0.06"
"2026-01-15T14:10:39.056Z","Included","gemini-3-flash","No","0","269842","1483191","16849","1769882","0.26"
"2026-01-15T14:10:06.595Z","Included","gemini-3-flash","No","0","32434","75434","1843","109711","0.03"
"2026-01-15T14:08:55.855Z","Errored, No Charge","gemini-3-flash-preview","No","0","972231","644346","10730","1627307","0.51"
"2026-01-15T14:07:48.243Z","Included","gemini-3-flash","No","0","182916","521059","12668","716643","0.16"
"2026-01-15T14:06:47.449Z","Included","gemini-3-flash","No","0","66806","144884","6087","217777","0.06"
"2026-01-15T14:06:05.180Z","Included","gemini-3-flash-preview","No","0","182277","1717605","19444","1919326","0.24"
"2026-01-15T14:04:42.151Z","Errored, No Charge","gemini-3-flash-preview","Yes","0","90772","856229","4133","951134","0.12"
"2026-01-15T14:04:14.235Z","Included","gemini-3-flash","No","0","146328","678450","3167","827945","0.12"
"2026-01-15T14:03:32.135Z","Errored, No Charge","gemini-3-flash-preview","Yes","0","262533","606955","2351","871839","0.20"
"2026-01-15T14:03:21.287Z","Errored, No Charge","gemini-3-flash-preview","Yes","0","0","0","0","0","0.00"
"2026-01-15T14:03:07.407Z","Included","gemini-3-flash-preview","Yes","0","0","0","0","0","0.00"
"2026-01-15T14:02:44.417Z","Included","gemini-3-flash","No","0","49034","228884","6980","284898","0.06"
"2026-01-15T14:02:21.232Z","Errored, No Charge","gemini-3-flash-preview","No","0","25600","386983","14723","427306","0.06"
"2026-01-15T14:01:32.339Z","Included","gemini-3-flash","No","0","63366","191314","5452","260132","0.06"
"2026-01-15T14:01:08.292Z","Errored, No Charge","gemini-3-flash-preview","No","0","0","0","0","0","0.00"
"2026-01-15T14:00:44.441Z","Errored, No Charge","gemini-3-flash-preview","No","0","0","0","0","0","0.00"
"2026-01-15T13:59:39.538Z","Errored, No Charge","gemini-3-flash-preview","No","0","403313","1181868","14808","1599989","0.29"
"2026-01-15T13:58:31.423Z","Included","gemini-3-flash","No","0","157932","1127236","11170","1296338","0.17"
"2026-01-15T13:58:11.540Z","Included","gemini-3-flash-preview","No","0","194338","773695","17412","985445","0.17"
"2026-01-15T13:57:47.298Z","Included","gemini-3-flash-preview","No","0","243613","1092289","20791","1356693","0.22"
"2026-01-15T13:57:03.446Z","Included","gemini-3-flash","No","0","49601","157309","7692","214602","0.06"
"2026-01-15T13:56:30.659Z","Included","gemini-3-flash-preview","No","0","216997","921679","2829","1141505","0.16"
"2026-01-15T13:55:31.552Z","Included","gemini-3-flash","No","0","48416","332257","4876","385549","0.06"
"2026-01-15T13:54:10.022Z","Included","gemini-3-flash","No","0","57029","168911","5544","231484","0.05"
"2026-01-15T13:52:27.284Z","Included","gemini-3-flash","No","0","108877","169974","3971","282822","0.07"
"2026-01-15T13:50:14.095Z","Included","gemini-3-flash","No","0","117724","623639","9719","751082","0.12"
"2026-01-15T13:49:11.650Z","Included","gemini-3-flash","No","0","29095","55149","3514","87758","0.03"
"2026-01-15T13:48:14.231Z","Included","gemini-3-flash-preview","No","0","498102","1888016","16784","2402902","0.35"
"2026-01-15T13:46:58.939Z","Included","gemini-3-flash","No","0","96800","416432","9591","522823","0.10"
"2026-01-15T13:46:32.867Z","Errored, No Charge","gemini-3-flash","No","0","31473","50480","1097","83050","0.02"
"2026-01-15T13:45:58.680Z","Included","gemini-3-flash-preview","No","0","447540","673928","8265","1129733","0.24"
"2026-01-15T13:45:22.206Z","Included","gemini-3-flash","No","0","46633","104127","6891","157651","0.05"
"2026-01-15T13:42:34.227Z","Included","gemini-3-flash","No","0","91467","695006","11904","798377","0.12"
"2026-01-15T13:40:44.976Z","Included","gemini-3-flash-preview","No","0","601026","3368560","25927","3995513","0.55"
"2026-01-15T13:39:37.234Z","Included","gemini-3-flash","No","0","134782","434737","13139","582658","0.13"
"2026-01-15T13:38:36.563Z","Included","gemini-3-flash","No","0","49763","51835","3749","105347","0.04"
"2026-01-15T13:38:10.387Z","Included","gemini-3-flash-preview","No","0","541414","1919808","1969","2463191","0.37"
"2026-01-15T13:37:56.051Z","Included","gemini-3-flash-preview","No","0","130530","763069","4093","897692","0.12"
"2026-01-15T13:37:21.375Z","Included","gemini-3-flash-preview","No","0","20931","188516","202","209649","0.02"
"2026-01-15T13:36:16.501Z","Included","gemini-3-flash","No","0","129649","335779","4962","470390","0.10"
"2026-01-15T13:34:28.345Z","Included","gemini-3-flash-preview","No","0","44851","1046698","12366","1103915","0.11"
"2026-01-15T13:33:47.016Z","Included","gemini-3-flash","No","0","79886","383884","10868","474638","0.09"
"2026-01-15T13:33:24.938Z","Included","gemini-3-flash-preview","No","0","85491","262058","1664","349213","0.06"
"2026-01-15T13:33:13.199Z","Errored, No Charge","gemini-3-flash-preview","No","0","46572","844925","2461","893958","0.07"
"2026-01-15T13:32:29.956Z","Included","gemini-3-flash","No","0","84908","180005","6063","270976","0.07"
"2026-01-15T13:31:04.685Z","Included","gemini-3-flash-preview","No","0","16098","152489","279","168866","0.02"
"2026-01-15T13:30:26.742Z","Included","gemini-3-flash","No","0","52941","285855","11298","350094","0.07"
"2026-01-15T13:28:52.819Z","Included","gemini-3-flash","No","0","73353","257394","6750","337497","0.07"
"2026-01-15T13:28:27.816Z","Included","gemini-3-flash-preview","No","0","324840","2005758","8953","2339551","0.29"
"2026-01-15T13:26:56.139Z","Included","gemini-3-flash-preview","No","0","77526","1571687","12345","1661558","0.15"
"2026-01-15T13:26:27.630Z","Included","gemini-3-flash","No","0","102356","638480","10858","751694","0.12"
"2026-01-15T13:25:47.394Z","Included","gemini-3-flash","No","0","47947","36146","3185","87278","0.04"
"2026-01-15T13:25:46.839Z","Included","gemini-3-flash-preview","No","0","115559","392974","5237","513770","0.09"
"2026-01-15T13:24:45.184Z","Included","gemini-3-flash","No","0","61803","112388","4030","178221","0.05"
"2026-01-15T13:24:18.446Z","Errored, No Charge","gemini-3-flash","No","0","12161","0","341","12502","0.01"
"2026-01-15T13:24:04.162Z","Included","gemini-3-flash-preview","No","0","465678","2614866","19485","3100029","0.42"
"2026-01-15T13:23:32.752Z","Included","gemini-3-flash-preview","No","0","130016","609103","5142","744261","0.11"
"2026-01-15T13:22:20.286Z","Included","gemini-3-flash-preview","No","0","38139","56787","882","95808","0.02"
"2026-01-15T13:21:12.797Z","Included","gemini-3-flash","No","0","175039","642300","16696","834035","0.17"
"2026-01-15T13:19:59.734Z","Included","gemini-3-flash","No","0","100785","193384","6906","301075","0.08"
"2026-01-15T13:17:13.545Z","Included","gemini-3-flash","No","0","223628","1019039","13872","1256539","0.20"
"2026-01-15T13:16:23.386Z","Included","gemini-3-flash","No","0","47967","86700","3239","137906","0.04"
"2026-01-15T13:14:46.455Z","Errored, No Charge","gemini-3-flash","No","0","150456","412274","2045","564775","0.10"
"2026-01-15T13:13:20.449Z","Included","gemini-3-flash","No","0","84334","132431","8943","225708","0.08"
"2026-01-15T13:12:51.101Z","Included","gemini-3-flash-preview","No","0","96329","467573","1313","565215","0.08"
"2026-01-15T13:12:37.875Z","Included","gemini-3-flash","No","0","26354","37413","4629","68396","0.03"
"2026-01-15T13:10:44.325Z","Included","gemini-3-flash-preview","No","0","160759","23576","1530","185865","0.09"
"2026-01-15T13:10:41.358Z","Included","gemini-3-flash","No","0","121460","383513","7591","512564","0.10"
"2026-01-15T13:09:59.157Z","Included","gemini-3-flash-preview","No","0","157840","311990","4276","474106","0.11"
"2026-01-15T13:09:55.422Z","Included","gemini-3-flash-preview","No","0","70180","71804","1874","143858","0.04"
"2026-01-15T13:09:49.406Z","Included","gemini-3-flash","No","0","59234","186769","2646","248649","0.05"
"2026-01-15T13:09:44.968Z","Included","gemini-3-flash-preview","No","0","12174","0","78","12252","0.01"
"2026-01-15T13:06:24.184Z","Included","gemini-3-flash","No","0","224682","1175744","16891","1417317","0.22"
"2026-01-15T13:06:01.071Z","Included","gemini-3-flash","No","0","48294","38246","1613","88153","0.03"
"2026-01-15T13:04:37.134Z","Included","gemini-3-flash","No","0","64568","165950","6288","236806","0.06"
"2026-01-15T13:02:19.593Z","Included","gemini-3-flash","No","0","138381","504225","11911","654517","0.13"
"2026-01-15T13:01:54.324Z","Errored, No Charge","gemini-3-flash-preview","No","0","0","0","0","0","0.00"
"2026-01-15T13:01:42.479Z","Included","gemini-3-flash","No","0","46186","84549","2459","133194","0.03"
"2026-01-15T13:00:14.619Z","Included","gemini-3-flash","No","0","78157","150668","1422","230247","0.05"
"2026-01-15T12:57:14.437Z","Included","gemini-3-flash","No","0","201882","823227","15092","1040201","0.19"
"2026-01-15T12:56:19.739Z","Included","gemini-3-flash","No","0","33228","71954","3161","108343","0.03"
"2026-01-15T12:54:46.336Z","Included","gemini-3-flash-preview","No","0","999","90705","813","92517","0.01"
"2026-01-15T12:54:39.178Z","Included","gemini-3-flash","No","0","93096","251839","3591","348526","0.07"
"2026-01-15T12:54:06.429Z","Included","gemini-3-flash-preview","No","0","52556","293525","368","346449","0.04"
"2026-01-15T12:51:39.077Z","Included","gemini-3-flash","No","0","160656","580122","13743","754521","0.15"
"2026-01-15T12:51:31.055Z","Errored, No Charge","gemini-3-flash","No","0","11887","0","180","12067","0.01"
"2026-01-15T12:50:44.394Z","Included","gemini-3-flash","No","0","28829","41582","2450","72861","0.02"
"2026-01-15T12:49:05.030Z","Included","gemini-3-flash-preview","No","0","265176","1674595","7165","1946936","0.24"
"2026-01-15T12:48:00.545Z","Included","gemini-3-flash-preview","No","0","4548","86745","1798","93091","0.01"
"2026-01-15T12:47:46.857Z","Included","gemini-3-flash-preview","No","0","0","0","0","0","0.00"
"2026-01-15T12:46:48.888Z","Included","gemini-3-flash-preview","No","0","95434","217241","4475","317150","0.07"
"2026-01-15T12:45:55.469Z","Included","gemini-3-flash-preview","No","0","191017","972980","3710","1167707","0.16"
"2026-01-15T12:45:06.136Z","Included","gemini-3-flash-preview","No","0","79624","164394","4570","248588","0.06"
"2026-01-15T12:44:54.869Z","Included","gemini-3-flash","No","0","316004","2372763","21121","2709888","0.34"
"2026-01-15T12:44:13.892Z","Included","gemini-3-flash-preview","No","0","37915","0","1839","39754","0.02"
"2026-01-15T12:43:48.468Z","Included","gemini-3-flash","No","0","69524","301383","4676","375583","0.06"
"2026-01-15T12:41:20.082Z","Included","gemini-3-flash","No","0","183129","838185","6246","1027560","0.15"
"2026-01-15T12:37:52.286Z","Included","gemini-3-flash","No","0","159072","580704","19988","759764","0.17"
"2026-01-15T12:36:33.547Z","Included","gemini-3-flash","No","0","77572","163026","7508","248106","0.07"
"2026-01-15T12:34:55.151Z","Included","gemini-3-flash","No","0","65139","344785","3503","413427","0.06"
"2026-01-15T12:31:44.299Z","Included","gemini-3-flash","No","0","142767","958022","12865","1113654","0.16"
"2026-01-15T12:30:12.871Z","Included","gemini-3-flash","No","0","120062","355391","4401","479854","0.09"
"2026-01-15T12:25:39.854Z","Included","gemini-3-flash","No","0","379484","2763547","5757","3148788","0.35"
"2026-01-15T12:23:03.565Z","Included","gemini-3-flash","No","0","139177","715838","12533","867548","0.14"
"2026-01-15T12:22:14.920Z","Included","gemini-3-flash","No","0","41616","124481","2315","168412","0.03"
"2026-01-15T12:20:28.467Z","Included","gemini-3-flash-preview","No","0","63447","168909","3859","236215","0.05"
"2026-01-15T12:17:36.432Z","Included","gemini-3-flash-preview","No","0","26592","87418","582","114592","0.02"
"2026-01-15T12:17:20.263Z","Included","gemini-3-flash","No","0","299637","1891772","20362","2211771","0.31"
"2026-01-15T12:15:29.380Z","Included","gemini-3-flash","No","0","125019","326182","9628","460829","0.11"
"2026-01-15T12:09:47.924Z","Included","gemini-3-flash","No","0","361552","3229470","24508","3615530","0.42"
"2026-01-15T12:09:07.153Z","Included","gemini-3-flash","No","0","65003","39200","2499","106702","0.04"
"2026-01-15T12:07:44.715Z","Included","gemini-3-flash","No","0","73520","131584","3734","208838","0.05"
"2026-01-15T12:05:49.989Z","Included","gemini-3-flash","No","0","115712","293492","8425","417629","0.10"
"2026-01-15T12:05:05.594Z","Included","gemini-3-flash","No","0","51173","52502","2657","106332","0.04"
"2026-01-15T12:02:19.235Z","Included","gemini-3-flash","No","0","112891","439341","12803","565035","0.12"
"2026-01-15T12:00:48.003Z","Errored, No Charge","gemini-3-flash","No","0","68441","107227","6830","182498","0.06"
"2026-01-15T11:55:23.464Z","Included","gemini-3-flash","No","0","272089","1758415","18042","2048546","0.28"
"2026-01-15T11:53:45.007Z","Included","gemini-3-flash","No","0","150744","431996","5558","588298","0.11"
"2026-01-15T11:49:17.202Z","Included","gemini-3-flash","No","0","269977","1634347","9749","1914073","0.25"
"2026-01-15T11:47:07.888Z","Included","gemini-3-flash","No","0","198208","581450","7983","787641","0.15"
"2026-01-15T11:39:26.537Z","Errored, No Charge","gemini-3-flash","No","0","764120","1554448","61578","2380146","0.64"
"2026-01-15T11:38:17.432Z","Included","gemini-3-flash","No","0","75374","141624","3050","220048","0.05"
"2026-01-15T11:36:05.442Z","Included","gemini-3-flash","No","0","92582","416271","8768","517621","0.09"
"2026-01-15T11:34:44.465Z","Included","gemini-3-flash","No","0","138639","344505","6609","489753","0.11"
"2026-01-15T11:32:15.960Z","Included","gemini-3-flash","No","0","158021","931226","8194","1097441","0.15"
"2026-01-15T11:29:25.786Z","Included","gemini-3-flash","No","0","179179","1142463","10179","1331821","0.18"
"2026-01-15T11:28:39.277Z","Included","gemini-3-flash","No","0","57029","45522","2720","105271","0.04"
"2026-01-15T11:25:40.670Z","Included","gemini-3-flash","No","0","206919","1192496","5403","1404818","0.18"
"2026-01-15T11:22:45.170Z","Included","gemini-3-flash","No","0","119478","1212762","8875","1341115","0.15"
"2026-01-15T10:48:02.106Z","Included","gemini-3-flash","No","0","105622","358184","3488","467294","0.08"
"2026-01-15T10:44:05.545Z","Included","gemini-3-flash","No","0","1124962","3561754","18316","4705032","0.75"
"2026-01-15T10:43:23.579Z","Included","gemini-3-flash","No","0","115975","76353","2134","194462","0.07"
"2026-01-15T10:42:36.052Z","Included","gemini-3-flash","No","0","20112","11755","5983","37850","0.03"
"2026-01-15T10:40:29.258Z","Included","gemini-3-flash","No","0","145850","682082","14372","842304","0.15"
"2026-01-15T10:39:26.117Z","Included","gemini-3-flash","No","0","48749","81401","5532","135682","0.05"
"2026-01-15T10:34:02.362Z","Included","gemini-3-flash","No","0","959799","2311884","54173","3325856","0.71"
"2026-01-15T10:33:08.419Z","Included","gemini-3-flash","No","0","26016","27153","6751","59920","0.03"
"2026-01-15T10:33:01.685Z","Included","gemini-3-flash","No","0","167076","360647","3270","530993","0.11"
"2026-01-15T10:31:24.505Z","Included","gemini-3-flash","No","0","33844","24245","2934","61023","0.03"
"2026-01-15T10:25:07.575Z","Included","gemini-3-flash","No","0","65761","141810","5184","212755","0.06"
"2026-01-15T10:18:10.745Z","Included","gemini-3-flash","No","0","312971","2089871","14629","2417471","0.30"
"2026-01-15T10:15:14.087Z","Included","gemini-3-flash","No","0","601409","679963","13911","1295283","0.38"
"2026-01-15T10:14:34.167Z","Included","gemini-3-flash","No","0","123164","161568","1112","285844","0.07"
"2026-01-15T10:11:15.479Z","Included","gemini-3-flash","No","0","194024","1062945","11520","1268489","0.18"
"2026-01-15T10:08:02.594Z","Included","gemini-3-flash","No","0","1006861","1806804","10435","2824100","0.63"
"2026-01-15T10:05:49.411Z","Included","gemini-3-flash","No","0","118554","313334","5075","436963","0.09"
"2026-01-15T10:04:19.492Z","Errored, No Charge","gemini-3-flash","No","0","91405","60174","4341","155920","0.06"
"2026-01-15T10:00:20.339Z","Errored, No Charge","gemini-3-flash","No","0","288726","617733","4032","910491","0.19"
"2026-01-15T09:55:42.721Z","Included","gemini-3-flash","No","0","316546","2618187","22913","2957646","0.36"
"2026-01-15T09:54:41.363Z","Included","gemini-3-flash","No","0","124629","246731","3318","374678","0.08"
"2026-01-15T09:53:08.102Z","Included","gemini-3-flash","No","0","73230","228566","5909","307705","0.07"
"2026-01-15T09:51:47.616Z","Included","gemini-3-flash","No","0","611444","1785865","7784","2405093","0.42"
"2026-01-15T09:46:03.607Z","Errored, No Charge","gemini-3-flash","No","0","926306","3417818","14075","4358199","0.68"
"2026-01-15T09:43:49.720Z","Included","gemini-3-flash","No","0","51414","118020","4214","173648","0.04"
"2026-01-15T09:41:43.855Z","Included","gemini-3-flash","No","0","431094","1799238","15684","2246016","0.35"
"2026-01-15T09:40:51.292Z","Included","gemini-3-flash","No","0","0","0","0","0","0.00"
"2026-01-15T09:35:35.262Z","Included","gemini-3-flash","No","0","17613","21196","4926","43735","0.02"
"2026-01-15T09:33:36.793Z","Included","gemini-3-flash-preview","No","0","140579","672584","5838","819001","0.12"
"2026-01-15T09:23:28.675Z","Included","gemini-3-flash-preview","No","0","76243","246205","3222","325670","0.06"
"2026-01-14T21:35:59.213Z","Included","gemini-3-flash-preview","No","0","277598","151069","599","429266","0.15"
"2026-01-14T21:10:44.265Z","Included","gemini-3-flash-preview","No","0","272968","282402","1068","556438","0.15"
"2026-01-14T21:04:32.528Z","Included","gemini-3-flash-preview","No","0","622841","2727931","20560","3371332","0.49"
"2026-01-14T21:04:01.000Z","Included","gemini-3-flash","No","0","13232","0","2891","16123","0.02"
"2026-01-14T21:02:39.782Z","Included","gemini-3-flash-preview","No","0","585022","2435772","17521","3038315","0.42"
"2026-01-14T21:01:42.320Z","Included","gemini-3-flash","No","0","11509","0","1961","13470","0.01"
"2026-01-14T21:01:06.442Z","Included","gemini-3-flash-preview","No","0","196475","1378316","3336","1578127","0.18"
"2026-01-14T20:52:40.929Z","Included","gemini-3-flash","No","0","11204","0","3462","14666","0.02"
"2026-01-14T20:51:02.831Z","Included","gemini-3-flash-preview","No","0","37417","644552","1352","683321","0.05"
"2026-01-14T20:49:16.412Z","Included","gemini-3-flash-preview","No","0","316312","337800","1662","655774","0.18"
"2026-01-14T20:49:07.563Z","Errored, No Charge","gemini-3-flash-preview","No","0","0","0","0","0","0.00"
"2026-01-14T20:42:28.593Z","Included","gemini-3-flash","No","0","16886","8860","3745","29491","0.02"
"2026-01-14T20:41:13.402Z","Included","gemini-3-flash","No","0","17043","8203","5163","30409","0.02"
"2026-01-14T20:40:58.220Z","Included","gemini-3-flash-preview","No","0","83902","548776","1735","634413","0.07"
"2026-01-14T20:37:55.404Z","Included","gemini-3-flash","No","0","10990","0","3866","14856","0.02"
"2026-01-14T20:29:43.361Z","Included","gemini-3-flash","No","0","12556","0","5941","18497","0.02"
"2026-01-14T20:29:17.202Z","Included","gemini-3-flash-preview","No","0","16474","596463","3385","616322","0.05"
"2026-01-14T20:28:42.147Z","Included","gemini-3-flash-preview","No","0","15549","431984","2553","450086","0.04"
"2026-01-14T20:27:45.037Z","Included","gemini-3-flash","No","0","19900","38093","3782","61775","0.02"
"2026-01-14T20:27:25.450Z","Included","gemini-3-flash-preview","No","0","75048","938558","1326","1014932","0.09"
"2026-01-14T20:25:26.668Z","Included","gemini-3-flash","No","0","14924","8881","4146","27951","0.02"
"2026-01-14T20:24:27.908Z","Included","gemini-3-flash","No","0","10873","0","1623","12496","0.01"
"2026-01-14T20:23:23.159Z","Included","gemini-3-flash","No","0","11366","0","4339","15705","0.02"
"2026-01-14T20:22:28.413Z","Included","gemini-3-flash-preview","No","0","511624","1442568","5800","1959992","0.35"
"2026-01-14T20:21:26.370Z","Included","gemini-3-flash-preview","No","0","17905","10399","866","29170","0.01"
"2026-01-14T20:20:17.878Z","Included","gemini-3-flash","No","0","15004","8011","4429","27444","0.02"
"2026-01-14T20:17:08.656Z","Included","gemini-3-flash-preview","No","0","152201","1105260","8400","1265861","0.16"
"2026-01-14T19:51:06.900Z","Included","gemini-3-flash-preview","No","0","9255","91208","685","101148","0.01"
"2026-01-14T19:50:45.800Z","Included","gemini-3-flash-preview","No","0","45180","0","132","45312","0.02"
"2026-01-14T19:47:54.364Z","Included","gemini-3-flash","No","0","53068","273674","3114","329856","0.05"
